OBJECTID,POBLAC_,PROVINCIA,CANTON,PUEBLO,POBLAC_ID,x,y,Latitude,Longitude
1103,716,Heredia,Santa Barbara,Comun,404008,484643.2207,1113721.6777,10.072101404412,-84.140110933137
1104,717,Heredia,Santa Barbara,Lajas,404009,485211.2271,1115713.9106,10.090116919456,-84.134936111840
1105,718,Heredia,Santa Barbara,Roble,404010,482732.2039,1113717.3513,10.072054422333,-84.157546480462
1106,719,Heredia,Santa Barbara,Chagüite,404011,482579.8038,1115197.1724,10.085433977304,-84.158943499883
1107,720,Heredia,Santa Barbara,Cartagos,404012,482719.1603,1121428.991,10.141781225721,-84.157699527720
1108,721,Heredia,Santa Barbara,San Juan Abajo,404013,482236.1591,1108067.5957,10.020968273683,-84.162046772703
1109,722,Heredia,San Rafael,San Rafael,405001,489433.27,1107380.3361,10.014779775084,-84.096390826701
1110,723,Heredia,San Rafael,Santiago,405002,488512.4583,1106748.4466,10.009063782880,-84.104788746442
1111,724,Heredia,San Rafael,Carbonal,405003,487168.1594,1106932.5357,10.010724186715,-84.117051984840
1112,725,Heredia,San Rafael,Concepcion,405004,492740.0658,1108888.66,10.028425206772,-84.066228592434
1113,726,Heredia,San Rafael,Paso Viga,405005,488582.7118,1108148.7341,10.021725157084,-84.104151945321
1114,727,Heredia,San Rafael,Palmar,405006,488289.9773,1108860.3726,10.028158822490,-84.106824474020
1115,728,Heredia,San Rafael,Getsemani,405007,488341.1034,1110134.1009,10.039675803611,-84.106361844171
1116,729,Heredia,San Rafael,Montecristo,405008,489917.1116,1112881.3937,10.064520645201,-84.091991250127
1117,730,Heredia,San Rafael,La Cruz,405009,491544.4071,1113073.4822,10.066261281657,-84.077145001081
1118,731,Heredia,San Rafael,Angeles,405010,490376.044,1110026.7999,10.038711056239,-84.087797185028
1119,732,Heredia,San Rafael,Uvita,405011,490514.4852,1111369.2291,10.050849401042,-84.086537450527
1120,733,Heredia,San Isidro,San Isidro,406001,494011.0937,1107535.8644,10.016195558987,-84.054631565698
1121,734,Heredia,San Isidro,San Francisco,406002,492232.8483,1106344.9295,10.005424230731,-84.070850679760
1122,735,Heredia,San Isidro,Santa Cruz,406003,494202.4234,1107210.9017,10.013257578970,-84.052885744936
1123,736,Heredia,San Isidro,Concepcion,406004,494889.4185,1108593.0464,10.025755663594,-84.046620708453
1124,737,Heredia,San Isidro,San Josecito,406005,496081.7947,1107929.0719,10.019753465653,-84.035742664044
1125,738,Heredia,Belen,San Antonio,407001,479572.0363,1103661.7623,9.981118790733,-84.186326880793
1126,739,Heredia,Belen,Rivera,407002,479839.9293,1104408.8039,9.987874766748,-84.183887185701
1127,740,Heredia,Belen,Asuncion,407003,481332.8698,1103613.4514,9.980690572041,-84.170265820144
1128,741,Heredia,Belen,Labores,407004,478662.6771,1103740.0735,9.981822121994,-84.194621701272
1129,742,Heredia,Belen,Ojo De Agua,407005,478836.5684,1104232.1437,9.986272254516,-84.193038235367
1130,743,Heredia,Belen,Echeverria,407006,480948.223,1106026.0088,10.002502678452,-84.173785837956
1131,744,Heredia,Belen,San Vicente,407007,479445.2413,1103146.8353,9.976462262322,-84.187480729970
1132,745,Heredia,Flores,San Joaquin,408001,483356.4553,1106028.7401,10.002538138872,-84.151818539223
1133,746,Heredia,Flores,Santa Elena,408002,483237.7869,1105488.9166,9.997656650799,-84.152898718309
1134,747,Heredia,Flores,Llorente,408003,482615.3317,1105470.9635,9.997491661480,-84.158576442410
1135,748,Heredia,Flores,Los Angeles,408004,482214.9723,1105202.9954,9.995066978020,-84.162227164715
1136,749,Heredia,Flores,Los Geranias,408005,481688.8926,1105440.0107,9.997207652717,-84.167026922157
1137,750,Heredia,Flores,Asuncion,408006,481840.7873,1105139.0881,9.994487456412,-84.165640018623
1138,751,Heredia,Flores,San Lorenzo,408007,483661.0867,1107372.0912,10.014685743695,-84.149045313644
1139,752,Heredia,Flores,Ugalde,408008,483108.7925,1107459.15,10.015470612378,-84.154083769768
1140,753,Heredia,Flores,Santisima Trinidad,408009,481988.9048,1106395.5143,10.005848510837,-84.164294676120
1141,754,Heredia,San Pablo,San Pablo,409001,489833.4463,1105417.7157,9.997035105156,-84.092735319269
1142,755,Heredia,San Pablo,Uriche,409002,489500.4329,1106035.7948,10.002622820395,-84.095774585118
1143,756,Heredia,San Pablo,Cruces,409003,491062.3234,1106325.2554,10.005243886606,-84.081528008256
1144,757,Heredia,San Pablo,Puebla,409004,488424.0122,1105039.1195,9.993608056415,-84.105590545084
1145,758,Heredia,San Pablo,Urbano,409005,488133.5959,1104424.5919,9.988050737623,-84.108237744370
1146,759,Alajuela,Alajuela,Poasito,201049,478766.4291,1124103.6492,10.165945418253,-84.193785399677
1147,760,Alajuela,Alajuela,Alajuela,201001,477555.7103,1107126.3695,10.012434294508,-84.204737710256
1148,761,Alajuela,Alajuela,Cebadilla,201002,462216.6114,1100720.2453,9.954396282865,-84.344599410303
1149,762,Alajuela,Alajuela,Turrucares,201003,465136.3748,1101259.6873,9.959300188124,-84.317975010428
1150,763,Alajuela,Alajuela,San Miguel,201004,464771.3152,1099474.6295,9.943156964223,-84.321288727812
1151,764,Alajuela,Alajuela,San Pedro,201005,464822.4515,1104801.7835,9.991324133087,-84.320869498050
1152,765,Alajuela,Alajuela,Animas,201006,468273.0254,1106799.2257,10.009413349181,-84.289411593395
1153,766,Alajuela,Alajuela,Siquiares,201007,467920.4965,1102423.9878,9.969850733650,-84.292591927726
1154,767,Alajuela,Alajuela,Vueltas,201008,468269.7822,1099786.3952,9.946005013357,-84.289385143328
1155,768,Alajuela,Alajuela,Ventanas,201009,466461.5903,1097603.1122,9.926249596994,-84.305857674327
1156,769,Alajuela,Alajuela,Guacima,201010,471976.6835,1101514.1935,9.961654971145,-84.255589925393
1157,770,Alajuela,Alajuela,Ciruelas,201011,471630.32,1103626.1332,9.980748239347,-84.258764035078
1158,771,Alajuela,Alajuela,Roble,201012,473165.8623,1104401.0977,9.987765888094,-84.244763442260
1159,772,Alajuela,Alajuela,Nuestro Amo,201013,471057.4934,1099685.102,9.945110184697,-84.263960158289
1160,773,Alajuela,Alajuela,Ojo De Agua,201014,475524.3096,1102115.5409,9.967115453825,-84.223237230183
1161,774,Alajuela,Alajuela,San Rafael,201015,476461.5308,1102518.5483,9.970764984105,-84.214691464981
1162,775,Alajuela,Alajuela,El Coco,201016,475807.7905,1104276.6311,9.986657333163,-84.220664842783
1163,776,Alajuela,Alajuela,San Antonio,201017,475181.0313,1105621.7312,9.998815612566,-84.226390112716
1164,777,Alajuela,Alajuela,Coyol,201018,471511.2539,1105897.9279,10.001288444656,-84.259866370523
1165,778,Alajuela,Alajuela,San Jose,201019,473522.0698,1107103.9789,10.012207119189,-84.241532433935
1166,779,Alajuela,Alajuela,Cacao,201020,470799.7824,1108329.8303,10.023271977383,-84.266374122669
1167,780,Alajuela,Alajuela,Tambor,201021,473510.2685,1109972.5242,10.038143757790,-84.241659319249
1168,781,Alajuela,Alajuela,Tuetal Norte,201022,474902.1361,1109352.9756,10.032550961672,-84.228957770342
1169,782,Alajuela,Alajuela,Tacacori,201023,476366.5784,1111387.2808,10.050953649359,-84.215610493020
1170,783,Alajuela,Alajuela,Itiquis,201024,477200.3852,1110752.0019,10.045214470643,-84.207999925708
1171,784,Alajuela,Alajuela,Pilas,201025,478051.9693,1112407.0736,10.060184050676,-84.200240206959
1172,785,Alajuela,Alajuela,Sabanilla,201026,476778.6155,1114179.111,10.076199148657,-84.211867922020
1173,786,Alajuela,Alajuela,Angeles,201027,475792.2882,1115333.1303,10.086627602233,-84.220874081285
1174,787,Alajuela,Alajuela,San Luis,201028,477021.3403,1115182.0879,10.085269235580,-84.209659219196
1175,788,Alajuela,Alajuela,San Isidro,201029,478785.9391,1114697.118,10.080894096536,-84.193556299561
1176,789,Alajuela,Alajuela,Dulce Nombre,201030,479029.8553,1117526.7162,10.106479941021,-84.191345955084
1177,790,Alajuela,Alajuela,Cerillal,201031,479771.5149,1116649.8261,10.098555178764,-84.184574034560
1178,791,Alajuela,Alajuela,Fraijanes,201032,478773.0022,1121809.3265,10.145200820787,-84.193712911855
1179,792,Alajuela,Alajuela,Concordia,201033,481889.5177,1118709.7636,10.117190915156,-84.165257965344
1180,793,Alajuela,Alajuela,Cinco Esquinas,201034,481783.011,1117028.2378,10.101986467045,-84.166222009954
1181,794,Alajuela,Alajuela,Carrizal,201035,481319.6447,1115235.9667,10.085779001929,-84.170441476650
1182,795,Alajuela,Alajuela,Pavas,201036,480125.3829,1113661.9285,10.071541092186,-84.181330055852
1183,796,Alajuela,Alajuela,Guadalupe,201037,479462.7788,1111279.4184,10.049995585335,-84.187363007731
1184,797,Alajuela,Alajuela,Desamparados,201038,479338.3114,1108248.3465,10.022588618019,-84.188482657067
1185,798,Alajuela,Alajuela,Rio Segundo,201039,478510.125,1106337.0803,10.005302951431,-84.196027237618
1186,799,Alajuela,San Ramon,San Jorge,202021,436079.1431,1139825.1638,10.307625407046,-84.583616178082
1187,800,Alajuela,San Ramon,Los Criques,202022,437429.303,1140688.1683,10.315450060331,-84.571303319953
1188,801,Alajuela,San Ramon,Las Rocas,202023,437653.653,1138373.3919,10.294525218351,-84.569217377950
1189,802,Alajuela,San Ramon,Bajo Rodriguez,202024,441808.4111,1139942.7105,10.308778408150,-84.531309691625
1190,803,Alajuela,San Ramon,Col. Palmareña,202025,438078.6573,1133189.1114,10.247659544013,-84.565253952118
1191,804,Alajuela,San Ramon,San Lorenzo,202026,441643.4758,1135958.4042,10.272752588609,-84.532755107041
1192,805,Alajuela,San Ramon,San Ramon,202001,449004.9605,1115317.5622,10.086232649499,-84.465280830538
1193,806,Alajuela,San Ramon,Santiago,202002,445365.7725,1112923.7216,10.064540305118,-84.498450848096
1194,807,Alajuela,San Ramon,San Juan,202003,448959.422,1117470.8852,10.105701351078,-84.465724327373
1195,808,Alajuela,San Ramon,Piedades Norte,202004,444329.4977,1120614.4305,10.134061073148,-84.508014115460
1196,809,Alajuela,San Ramon,Piedades Sur,202005,441569.8766,1118568.8846,10.115526564622,-84.533165410849
1197,810,Alajuela,San Ramon,San Rafael,202006,447909.3818,1112843.2091,10.063846520545,-84.475243927948
1198,811,Alajuela,San Ramon,San Isidro,202007,451150.5098,1115124.0453,10.084509983853,-84.445702753031
1199,812,Alajuela,San Ramon,Angeles Sur,202008,447742.4377,1120950.3131,10.137144638114,-84.476875014557
1200,813,Alajuela,San Ramon,Alfaro,202009,446497.188,1115428.159,10.087199550005,-84.488162806683
1201,814,Alajuela,San Ramon,Volio,202010,449880.3801,1119514.1576,10.124187392211,-84.457347297360
1202,815,Alajuela,San Ramon,Concepcion,202011,451456.3485,1119169.6925,10.121092594540,-84.442962426603
1203,816,Alajuela,San Ramon,Zapotal,202012,428236.9791,1123442.416,10.159369498742,-84.654910505807
1204,817,Alajuela,San Ramon,Cedral,202027,428242.8506,1131475.5722,10.231998653133,-84.655005335320
1205,818,Alajuela,San Ramon,Bajo Jamaical,202028,430052.3775,1131596.2554,10.233122589257,-84.638490718380
1206,819,Alajuela,San Ramon,Santa Cecilia,202029,439163.0163,1130112.4299,10.219859391435,-84.555307232535
1207,820,Alajuela,San Ramon,San Antonio,202030,432821.3059,1122471.4055,10.150671278942,-84.613058841921
1208,821,Alajuela,San Ramon,Barranquilla,202031,431119.3863,1123229.1631,10.157492941459,-84.628602954207
1209,822,Alajuela,San Ramon,Bajo Castillo,202032,429629.6304,1121095.1919,10.138172907639,-84.642159380744
1210,823,Alajuela,San Ramon,Socorro,202033,435339.0996,1120833.2638,10.135902490402,-84.590055705636
1211,824,Alajuela,San Ramon,Carrera Buena,202034,429484.9688,1117267.8461,10.103566442584,-84.643410472452
1212,825,Alajuela,San Ramon,Salvador,202035,432779.8059,1115073.3993,10.083783156328,-84.613310545033
1213,826,Alajuela,San Ramon,Angostura,202036,435886.7772,1107675.5904,10.016948362319,-84.584843584372
1214,827,Alajuela,San Ramon,Cambronero,202037,438968.9368,1110057.966,10.038536724997,-84.556765707896
1215,828,Alajuela,San Ramon,Jesus Maria,202038,443482.4754,1109017.9186,10.029199766776,-84.515576520035
1216,829,Alajuela,San Ramon,Constancia,202039,444297.1859,1110840.5078,10.045690142551,-84.508170304700
1217,830,Alajuela,San Ramon,Berlin,202040,448250.5449,1107590.4175,10.016357704255,-84.472062554490
1218,831,Alajuela,San Ramon,Llano Brenes,202041,448351.0291,1105038.7953,9.993288383711,-84.471112681721
1219,832,Alajuela,San Ramon,Rincon De Mora,202042,448153.6185,1110286.4275,10.040732516931,-84.472982078101
1220,833,Alajuela,San Ramon,Balboa,202043,446105.5243,1109867.9746,10.036921878647,-84.491660179982
1221,834,Alajuela,San Ramon,Monserrat,202044,447028.7532,1114077.601,10.074995629425,-84.483294687832
1222,835,Alajuela,San Ramon,San Francisco,202045,440238.2982,1113966.4263,10.073893998483,-84.545245392342
1223,836,Alajuela,San Ramon,La Guaria,202046,440703.3036,1116718.1287,10.098780238715,-84.541044510572
1224,837,Alajuela,San Ramon,San Miguel,202047,443686.7165,1118292.1865,10.113055547658,-84.513846151001
1225,838,Alajuela,San Ramon,Bolivar,202048,446001.5135,1117928.0116,10.109795172353,-84.492719668169
1226,839,Alajuela,San Ramon,Bureal,202049,438498.497,1120065.0678,10.129007490356,-84.561213869840
1227,840,Alajuela,San Ramon,La Paz,202050,441573.1748,1121884.7293,10.145506478343,-84.533184865305
1228,841,Alajuela,San Ramon,Finca Paz,202051,438793.1411,1125335.5675,10.176664478268,-84.558607963773
1229,842,Alajuela,San Ramon,Balsa,202052,445288.6363,1124888.2784,10.172716197721,-84.499321793994
1230,843,Alajuela,San Ramon,Angeles Norte,202053,446790.8748,1122209.9025,10.148520435415,-84.485575430676
1231,844,Alajuela,San Ramon,Alto Villegas,202054,451026.4717,1123248.1857,10.157963017039,-84.446936124056
1232,845,Alajuela,San Ramon,Sifon,202055,451060.6903,1121261.2639,10.139998682647,-84.446598929112
1233,846,Alajuela,San Ramon,Cañuela,202056,452419.018,1120173.7747,10.130182750523,-84.434190422007
1234,847,Alajuela,San Ramon,La Esperanza,202057,446772.9634,1119517.9534,10.124181043917,-84.485702212065
1235,848,Alajuela,San Ramon,Guaria,202058,449904.642,1114047.9487,10.074764877305,-84.457056094147
1236,849,Alajuela,Grecia,Grecia,203001,466157.1851,1113768.0663,10.072406190883,-84.308771777358
1237,850,Alajuela,Grecia,La Argentina,203002,461432.2937,1109528.0756,10.034026522772,-84.351838287856
1238,851,Alajuela,Grecia,Rincon De Salas,203003,464010.9465,1109113.7082,10.030304070492,-84.328310716348
1239,852,Alajuela,Grecia,Tacares,203004,468002.0998,1108922.6081,10.028610243480,-84.291900124855
1240,853,Alajuela,Grecia,Bodegas,203005,467780.0239,1109602.5702,10.034756484004,-84.293931538984
1241,854,Alajuela,Grecia,Poro,203006,465986.6046,1112192.2584,10.058156762316,-84.310314467928
1242,855,Alajuela,Grecia,Puente De Piedra,203007,465321.5124,1110777.0467,10.045355101980,-84.316369792418
1243,856,Alajuela,Grecia,Rincon De Arias,203008,464167.5062,1113124.8165,10.066572665940,-84.326918971656
1244,857,Alajuela,Grecia,Peralta,203009,462605.0788,1111212.6531,10.049269110480,-84.341155514893
1245,858,Alajuela,Grecia,San Juan,203010,465075.8162,1117084.9024,10.102386567104,-84.318667273734
1246,859,Alajuela,Grecia,Los Angeles,203011,465389.9884,1116292.3476,10.095223310027,-84.315793628808
1247,860,Alajuela,Grecia,Meson,203012,467846.3392,1116242.0469,10.094789220482,-84.293380823705
1248,861,Alajuela,Grecia,San Roque,203013,467544.8784,1116841.9155,10.100210584246,-84.296136394630
1249,862,Alajuela,Grecia,Santa Gertrudis Norte,203014,468919.1749,1115764.4014,10.090479062306,-84.283588202934
1250,863,Alajuela,Grecia,Santa Gertrudis Sur,203015,469895.8164,1113829.5669,10.072992390415,-84.274662349585
1251,864,Alajuela,Grecia,San Isidro,203016,470258.2388,1118387.5322,10.114206915865,-84.271390285169
1252,865,Alajuela,Grecia,San Jose,203017,469967.3905,1116642.2646,10.098424530997,-84.274030846400
1253,866,Alajuela,Grecia,San Miguel,203018,467918.6499,1118918.1714,10.118986479585,-84.292742955376
1254,867,Alajuela,Grecia,San Luis,203019,466518.7566,1120086.5079,10.129538565096,-84.305526897286
1255,868,Alajuela,Grecia,San Miguel Arriba,203020,469315.7129,1121321.97,10.140731964045,-84.280013698798
1256,869,Alajuela,Grecia,San Francisco,203021,471132.9434,1120214.9961,10.130736781312,-84.263422243589
1257,870,Alajuela,Grecia,Camejo,203022,470627.4674,1119527.3628,10.124515680684,-84.268029695305
1258,871,Guanacaste,Liberia,Liberia,501001,342673.9696,1175925.0353,10.631258761671,-85.437805350368
1259,872,Guanacaste,Liberia,Quebrada Grande,501002,336724.4847,1199467.2126,10.843787670320,-85.493210056214
1260,873,Guanacaste,Liberia,Las Islas,501003,339997.3666,1196261.8516,10.814959890981,-85.463144622916
1261,874,Guanacaste,Liberia,Gongora,501004,340122.738,1203455.9006,10.879988162113,-85.462314455994
1262,875,Guanacaste,Liberia,El Socorro,501005,339595.4709,1200219.7025,10.850715135770,-85.466993114137
1263,876,Guanacaste,Liberia,Cañas Dulces,501006,337982.5608,1187546.7528,10.736101636039,-85.481179519810
1264,877,Guanacaste,Liberia,Curubande,501007,345792.7697,1185601.7328,10.718853086763,-85.409711758284
1265,878,Guanacaste,Liberia,Moracia,501008,344809.7141,1177215.5251,10.643011934552,-85.418344824070
1266,879,Guanacaste,Liberia,La Montañita,501009,347411.6057,1172288.4557,10.598583703967,-85.394368032430
1267,880,Guanacaste,Liberia,Salto,501010,347655.4167,1168709.2959,10.566242071022,-85.391994564411
1268,881,Guanacaste,Liberia,San Jeronimo,501011,337978.1942,1169112.1847,10.569481384280,-85.480414334848
1269,882,Guanacaste,Liberia,Juanilama,501012,344851.7034,1171186.912,10.588522652925,-85.417709950691
1270,883,Guanacaste,Liberia,Bellavista,501013,336620.9264,1161868.6115,10.503952118491,-85.492497636361
1271,884,Guanacaste,Liberia,Pelon De La Bajura,501014,345208.9462,1160489.8689,10.491849005649,-85.414004887997
1272,885,Guanacaste,Liberia,Birmania,501015,333089.1136,1154075.5275,10.433361968857,-85.524409346044
1273,886,Guanacaste,Liberia,La Trinidad,501016,322390.5557,1187097.6468,10.731331143625,-85.623663497611
1274,887,Guanacaste,Liberia,Carrizal,501017,321840.0448,1182635.9951,10.690981378901,-85.628479236605
1275,888,Guanacaste,Liberia,Puerto Culebra,501018,320219.7112,1177020.2495,10.640150089050,-85.643013295795
1276,889,Guanacaste,Liberia,Guapote,501019,330491.8342,1197008.7061,10.821285961011,-85.550081190348
1277,890,Guanacaste,Liberia,Los Ahogados,501020,334673.2051,1189063.1379,10.749661574354,-85.511494919161
1278,891,Guanacaste,Liberia,Guadalupe,501021,339031.1029,1179029.3786,10.659163113172,-85.471224636272
1279,892,Guanacaste,Liberia,El Gallo,501022,341561.9307,1178066.1899,10.650565080263,-85.448057384390
1280,893,Guanacaste,Liberia,San Hernan,501023,340512.6884,1177710.6967,10.647307473591,-85.457629594139
1281,894,Guanacaste,Nicoya,Nicoya,502001,340870.697,1122173.1572,10.145334664719,-85.452036602297
1282,895,Guanacaste,Nicoya,Garza,502002,319764.2599,1096063.809,9.908447326192,-85.643388906716
1283,896,Guanacaste,Nicoya,Esperanza Sur,502003,319219.5237,1099282.3461,9.937512558376,-85.648499918895
1284,897,Guanacaste,Nicoya,Nosara,502004,318394.5191,1103503.2655,9.975624457032,-85.656213201717
1285,898,Guanacaste,Nicoya,Panama,502005,325137.2748,1096135.4237,9.909330825763,-85.594414192473
1286,899,Guanacaste,Nicoya,Ligia,502006,322296.277,1100153.8597,9.945526481583,-85.620490263064
1287,900,Guanacaste,Nicoya,Delicias,502007,323030.1484,1098079.4101,9.926809359214,-85.613707936034
1288,901,Guanacaste,Nicoya,Barco Quebrado,502008,325798.3042,1095195.4781,9.900863776563,-85.588347591175
1289,902,Guanacaste,Nicoya,Samara,502009,332644.7227,1093350.8722,9.884480250371,-85.525861489722
1290,903,Guanacaste,Nicoya,Mango,502010,334450.7767,1092713.4272,9.878792790532,-85.509372478354
1291,904,Guanacaste,Nicoya,Buenos Aires,502011,337582.5703,1095992.2481,9.908556440130,-85.480958208337
1292,905,Guanacaste,Nicoya,Galilea,502012,337447.3507,1098120.9916,9.927792415203,-85.482277394214
1293,906,Guanacaste,Nicoya,Samaria,502013,336779.3516,1098914.4998,9.934937802245,-85.488399721780
1294,907,Guanacaste,Nicoya,Terciopelo,502014,333746.1118,1099101.4054,9.936503116915,-85.516060823077
1295,908,Guanacaste,Nicoya,Maquenco,502015,333688.4144,1102516.9433,9.967372754623,-85.516729351856
1296,909,Guanacaste,Nicoya,Cuesta Grande,502016,335072.9333,1106250.9593,10.001180657541,-85.504260860992
1297,910,Guanacaste,Nicoya,Belen,502017,334972.7086,1109449.2954,10.030085365302,-85.505308083126
1298,911,Guanacaste,Nicoya,Naranjito,502018,330645.1758,1101778.556,9.960571545734,-85.544444785814
1299,912,Guanacaste,Nicoya,Angeles,502019,326187.1864,1102225.9976,9.964425280613,-85.585108705916
1300,913,Guanacaste,Nicoya,Balsar,502020,333246.2562,1106069.8538,9.999467977797,-85.520909905592
1301,914,Guanacaste,Nicoya,Naranjal,502021,330627.1221,1103436.3843,9.975555184910,-85.544679953369
1302,915,Guanacaste,Nicoya,Pilas Blancas,502022,326257.97,1108237.348,10.018761249190,-85.584726480992
1303,916,Guanacaste,Nicoya,Miramar,502023,327872.7853,1110578.9305,10.039995410340,-85.570103297270
1304,917,Guanacaste,Nicoya,Virginia,502024,331020.2709,1111500.8796,10.048463213754,-85.541439396314
1305,918,Guanacaste,Nicoya,Cuajiniquil,502025,333228.4892,1110159.8598,10.036435348400,-85.521244237090
1306,919,Guanacaste,Nicoya,Gamalotal,502026,334655.7086,1112919.4921,10.061438246876,-85.508344311498
1307,920,Guanacaste,Nicoya,Nosarita,502027,337048.3226,1109711.1921,10.032537934113,-85.486390448324
1308,921,Guanacaste,Nicoya,Caimitalito,502028,336392.3918,1112544.0071,10.058116180878,-85.492489657622
1309,922,Guanacaste,Nicoya,Caimital,502029,338588.0588,1113732.8714,10.068951832016,-85.472513277324
1310,923,Guanacaste,Nicoya,Dulce Nombre,502030,336024.6877,1114813.9587,10.078618501147,-85.495937737315
1311,924,Guanacaste,Nicoya,Curime,502031,340784.6703,1118634.1416,10.113342503899,-85.452677389875
1312,925,Guanacaste,Nicoya,Lajas,502032,331585.1663,1115476.8026,10.084423745342,-85.536457708704
1313,926,Guanacaste,Nicoya,Cerro Negro,502033,326404.2975,1116185.8234,10.090608765432,-85.583742088883
1314,927,Guanacaste,Nicoya,Cebeceras,502034,325204.8114,1119015.0851,10.116127718424,-85.594808334783
1315,928,Guanacaste,Nicoya,Esperanza,502035,327881.9568,1121768.0797,10.141127754529,-85.570509901606
1316,929,Guanacaste,Nicoya,Cola De Gallo,502036,330338.7353,1123891.9475,10.160430693193,-85.548190759440
1317,930,Guanacaste,Nicoya,Juan Diaz,502037,330932.482,1124982.7959,10.170315842688,-85.542821384455
1318,931,Guanacaste,Nicoya,Nambi,502038,335413.2137,1129345.9093,10.209942504007,-85.502127132171
1319,932,Guanacaste,Nicoya,Ponedero,502039,335136.8786,1127279.1414,10.191250164848,-85.504560812247
1320,933,Guanacaste,Nicoya,Sabana Grande,502040,337396.4395,1126703.2992,10.186139576722,-85.483920521323
1321,934,Guanacaste,Nicoya,Pedernal,502041,344032.1092,1121002.1212,10.134876043547,-85.423148555967
1322,935,Guanacaste,Nicoya,Obispo,502042,348348.4082,1119256.9618,10.119269540986,-85.383704363551
1323,936,Guanacaste,Nicoya,La Mansion,502043,349641.864,1117479.2505,10.103249884244,-85.371836725671
1324,937,Guanacaste,Nicoya,Matambusito,502044,345803.8256,1117717.3385,10.105254346151,-85.406856355947
1325,938,Guanacaste,Nicoya,Quiriman,502045,334559.8292,1118425.6302,10.111202352842,-85.509450546465
1326,939,Guanacaste,Nicoya,Lapas,502047,349278.9767,1115763.6437,10.087728391375,-85.375081114485
1327,940,Guanacaste,Nicoya,Iguanita,502048,351609.7425,1113123.9014,10.063954936064,-85.353721277835
1328,941,Guanacaste,Nicoya,Camarones,502049,350015.73,1112196.0346,10.055507898418,-85.368224828324
1329,942,Guanacaste,Nicoya,Guastomatal,502050,352659.8351,1115057.604,10.081473355049,-85.344215813425
1330,943,Guanacaste,Nicoya,Boca Letras,502051,356271.5356,1118375.5049,10.111597758809,-85.311393015244
1331,944,Guanacaste,Nicoya,Vigia,502052,358947.5443,1117466.8331,10.103480149133,-85.286948448799
1332,945,Guanacaste,Nicoya,Limonal,502053,360059.2816,1114780.4046,10.079235495906,-85.276711097296
1333,946,Guanacaste,Nicoya,Puerto Jesus,502054,360830.059,1118470.7697,10.112621933155,-85.269811142590
1334,947,Guanacaste,Nicoya,Rosario,502055,347975.0019,1141203.0942,10.317627897032,-85.387971417451
1335,948,Guanacaste,Nicoya,Roblar,502056,358120.4535,1130727.3495,10.223318350100,-85.294976033359
1336,949,Guanacaste,Nicoya,Loma Bonita,502057,360473.5351,1128799.5895,10.205977021588,-85.273433105879
1337,950,Guanacaste,Nicoya,Puerto Moreno,502058,363281.9401,1128571.3859,10.204013161207,-85.247797503324
1338,951,Guanacaste,Nicoya,Copal,502059,361176.247,1124464.4523,10.166814360120,-85.266865917688
1339,952,Guanacaste,Nicoya,San Juan,502060,356939.679,1121687.0513,10.141556475432,-85.305418966396
1340,953,Guanacaste,Nicoya,San Antonio,502061,343360.1441,1128253.3176,10.200392543058,-85.429570144924
1341,954,Guanacaste,Nicoya,Pozos,502062,337640.8518,1135369.909,10.264484530548,-85.482053769812
1342,955,Guanacaste,Nicoya,San Vicente,502063,336532.0349,1134807.8301,10.259357734985,-85.492149144753
1343,956,Guanacaste,Nicoya,San Lazaro,502064,339679.0351,1136177.7406,10.271870730747,-85.463486544289
1344,957,Guanacaste,Nicoya,Zapote,502065,343151.1578,1133997.3952,10.252304313174,-85.431709649837
1345,958,Guanacaste,Nicoya,Moracia,502066,346865.745,1132519.335,10.239091717956,-85.397751564441
1346,959,Guanacaste,Nicoya,Talolinguita,502067,337611.6416,1142034.2005,10.324719535905,-85.482601708075
1347,960,Guanacaste,Nicoya,Monte Galan,502068,347409.5592,1134910.7236,10.260728851119,-85.392883291184
1348,961,Guanacaste,Nicoya,Angeles,502069,346403.5569,1136489.5315,10.274960157406,-85.402127309726
1349,962,Guanacaste,Nicoya,Santa Ana,502070,347982.8868,1123794.5842,10.160271605400,-85.387215298924
1350,963,Guanacaste,Nicoya,Piaves,502071,343841.1335,1126317.8495,10.182917148146,-85.425103592510
1351,964,Guanacaste,Nicoya,Flor,502072,349192.6423,1126606.2257,10.185732967653,-85.376286893265
1352,965,Guanacaste,Nicoya,Caballito,502073,352565.4961,1132404.054,10.238269013777,-85.345732116152
1353,966,Guanacaste,Nicoya,Pozo De Agua,502075,353344.58,1137638.9042,10.285617381702,-85.338821192915
1354,967,Guanacaste,Nicoya,Puerto Humo,502076,351810.4187,1140831.5288,10.314417841586,-85.352946983575
1355,968,Guanacaste,Nicoya,Quebrada Honda,502077,357904.287,1126565.7622,10.185692173785,-85.296796360861
1356,969,Guanacaste,Nicoya,Millal,502078,356268.6945,1128023.6449,10.198810978600,-85.311774357012
1357,970,Guanacaste,Santa Cruz,Santa Cruz,503001,326157.4625,1135095.8102,10.261511651626,-85.586837692553
1358,971,Guanacaste,Santa Cruz,Bolson,503002,341154.2388,1146311.7244,10.363529975296,-85.450442689695
1359,972,Guanacaste,Santa Cruz,Ortega,503003,340072.4254,1146041.964,10.361046991071,-85.460307369353
